,Score,Localization,Dataset_Name,Type
CHKA,-0.023281531,Cytosol,Mertins_Breast_MD,Transcriptome
CHM,-0.08696274,Cytosol,Mertins_Breast_MD,Transcriptome
CHMP2A,-0.19254217,Cytosol,Mertins_Breast_MD,Transcriptome
CHMP4B,-0.16836448,Cytosol,Mertins_Breast_MD,Transcriptome
CHMP5,-0.09704583,Cytosol,Mertins_Breast_MD,Transcriptome
CHMP6,-0.2283352,Secretory,Mertins_Breast_MD,Transcriptome
CHORDC1,-0.06042793,Cytosol,Mertins_Breast_MD,Transcriptome
CHTOP,0.011380272,Nucleus,Mertins_Breast_MD,Transcriptome
CIAO1,-0.1723969,Cytosol,Mertins_Breast_MD,Transcriptome
CIAPIN1,-0.0375084,Cytosol,Mertins_Breast_MD,Transcriptome
CIB1,-0.09627549,Secretory,Mertins_Breast_MD,Transcriptome
CIC,-0.021894304,Nucleus,Mertins_Breast_MD,Transcriptome
CISD1,0.09802833,Mitochondria,Mertins_Breast_MD,Transcriptome
CISD2,-0.24583817,Secretory,Mertins_Breast_MD,Transcriptome
CKAP4,-0.07468161,Secretory,Mertins_Breast_MD,Transcriptome
CKB,-0.05538809,Cytosol,Mertins_Breast_MD,Transcriptome
CLCC1,-0.21987905,Secretory,Mertins_Breast_MD,Transcriptome
CLCN7,0.10392391,Secretory,Mertins_Breast_MD,Transcriptome
CLIC1,-0.18186271,Cytosol,Mertins_Breast_MD,Transcriptome
CLIC4,0.01496083,Cytosol,Mertins_Breast_MD,Transcriptome
CLIP1,-0.092715286,Cytosol,Mertins_Breast_MD,Transcriptome
CLPB,0.15540926,Mitochondria,Mertins_Breast_MD,Transcriptome
CLUH,-0.00560726,Cytosol,Mertins_Breast_MD,Transcriptome
CMAS,-0.11532811,Nucleus,Mertins_Breast_MD,Transcriptome
CMBL,-0.10672153,Cytosol,Mertins_Breast_MD,Transcriptome
CMC2,0.09656888,Mitochondria,Mertins_Breast_MD,Transcriptome
CMPK1,-0.024295652,Cytosol,Mertins_Breast_MD,Transcriptome
CMSS1,-0.1286855,Nucleus,Mertins_Breast_MD,Transcriptome
CMTR2,-0.04660689,Cytosol,Mertins_Breast_MD,Transcriptome
CNDP2,-0.02145885,Cytosol,Mertins_Breast_MD,Transcriptome
CNN2,0.0133359935,Cytosol,Mertins_Breast_MD,Transcriptome
CNNM3,0.11718013,Secretory,Mertins_Breast_MD,Transcriptome
CNNM4,0.06887217,Secretory,Mertins_Breast_MD,Transcriptome
CNOT4,-0.07499555,Cytosol,Mertins_Breast_MD,Transcriptome
CNP,-0.16887018,Secretory,Mertins_Breast_MD,Transcriptome
CNPY3,-0.18648219,Nucleus,Mertins_Breast_MD,Transcriptome
CNTRL,-0.04929403,Cytosol,Mertins_Breast_MD,Transcriptome
COA3,0.03470084,Mitochondria,Mertins_Breast_MD,Transcriptome
COA7,-0.02151752,Nucleus,Mertins_Breast_MD,Transcriptome
COASY,-0.10318924,Cytosol,Mertins_Breast_MD,Transcriptome
COG4,-0.050551254,Cytosol,Mertins_Breast_MD,Transcriptome
COMMD4,-0.19250445,Cytosol,Mertins_Breast_MD,Transcriptome
COMMD6,-0.19384727,Cytosol,Mertins_Breast_MD,Transcriptome
COMTD1,0.18267183,Mitochondria,Mertins_Breast_MD,Transcriptome
COPA,-0.037420936,Cytosol,Mertins_Breast_MD,Transcriptome
COPB2,-0.039563376,Cytosol,Mertins_Breast_MD,Transcriptome
COPG1,-0.13873802,Cytosol,Mertins_Breast_MD,Transcriptome
COPS4,-0.0944966,Cytosol,Mertins_Breast_MD,Transcriptome
COPS7A,-0.15999083,Cytosol,Mertins_Breast_MD,Transcriptome
COPZ1,-0.10357516,Cytosol,Mertins_Breast_MD,Transcriptome
COQ3,-0.18472254,Secretory,Mertins_Breast_MD,Transcriptome
COQ7,0.048133064,Secretory,Mertins_Breast_MD,Transcriptome
COQ9,0.06399311,Mitochondria,Mertins_Breast_MD,Transcriptome
COX17,-0.19690396,Nucleus,Mertins_Breast_MD,Transcriptome
COX20,-0.17761469,Mitochondria,Mertins_Breast_MD,Transcriptome
COX4I1,0.20374477,Mitochondria,Mertins_Breast_MD,Transcriptome
COX5B,0.20350456,Mitochondria,Mertins_Breast_MD,Transcriptome
COX6B1,0.20522332,Mitochondria,Mertins_Breast_MD,Transcriptome
COX6C,-0.00984363,Mitochondria,Mertins_Breast_MD,Transcriptome
COX7A2,0.21114096,Mitochondria,Mertins_Breast_MD,Transcriptome
COX7A2L,0.18574719,Mitochondria,Mertins_Breast_MD,Transcriptome
COX7C,0.15966985,Mitochondria,Mertins_Breast_MD,Transcriptome
CPD,0.0966671,Secretory,Mertins_Breast_MD,Transcriptome
CPNE3,-0.09790517,Cytosol,Mertins_Breast_MD,Transcriptome
CPOX,0.0010284967,Nucleus,Mertins_Breast_MD,Transcriptome
CPSF6,0.014403744,Nucleus,Mertins_Breast_MD,Transcriptome
CPT1A,-0.15597321,Mitochondria,Mertins_Breast_MD,Transcriptome
CPT2,-0.008670761,Mitochondria,Mertins_Breast_MD,Transcriptome
CRABP2,-0.106931984,Cytosol,Mertins_Breast_MD,Transcriptome
CRBN,-0.098340556,Cytosol,Mertins_Breast_MD,Transcriptome
CREBBP,-0.05448325,Nucleus,Mertins_Breast_MD,Transcriptome
CRELD1,0.026891159,Secretory,Mertins_Breast_MD,Transcriptome
CRK,-0.0075865127,Cytosol,Mertins_Breast_MD,Transcriptome
CRKL,-0.052512527,Cytosol,Mertins_Breast_MD,Transcriptome
CRLF3,-0.04282341,Cytosol,Mertins_Breast_MD,Transcriptome
CRTAP,0.083948866,Secretory,Mertins_Breast_MD,Transcriptome
CRTC1,-0.09649251,Cytosol,Mertins_Breast_MD,Transcriptome
CRTC2,0.0009931783,Cytosol,Mertins_Breast_MD,Transcriptome
CRTC3,-0.07904495,Cytosol,Mertins_Breast_MD,Transcriptome
CSE1L,-0.013776682,Cytosol,Mertins_Breast_MD,Transcriptome
CSK,0.006797795,Cytosol,Mertins_Breast_MD,Transcriptome
CSTB,-0.03251851,Cytosol,Mertins_Breast_MD,Transcriptome
CSTF3,-0.14076255,Nucleus,Mertins_Breast_MD,Transcriptome
CTBP1,-0.14753567,Nucleus,Mertins_Breast_MD,Transcriptome
CTCF,0.011651777,Nucleus,Mertins_Breast_MD,Transcriptome
CTDP1,-0.05961753,Nucleus,Mertins_Breast_MD,Transcriptome
CTH,-0.110240236,Cytosol,Mertins_Breast_MD,Transcriptome
CTNNA1,0.09956022,Secretory,Mertins_Breast_MD,Transcriptome
CTNNB1,-0.18059461,Mitochondria,Mertins_Breast_MD,Transcriptome
CTNNBIP1,-0.18650916,Cytosol,Mertins_Breast_MD,Transcriptome
CTNNBL1,-0.1423509,Nucleus,Mertins_Breast_MD,Transcriptome
CTNND1,0.0750024,Mitochondria,Mertins_Breast_MD,Transcriptome
CTPS1,-0.0047723306,Cytosol,Mertins_Breast_MD,Transcriptome
CTPS2,-0.091738716,Cytosol,Mertins_Breast_MD,Transcriptome
CTR9,-0.117510386,Nucleus,Mertins_Breast_MD,Transcriptome
CTTNBP2NL,0.012350463,Cytosol,Mertins_Breast_MD,Transcriptome
CTU2,-0.13140768,Cytosol,Mertins_Breast_MD,Transcriptome
CUL1,-0.008643856,Cytosol,Mertins_Breast_MD,Transcriptome
CUL9,-0.08099204,Cytosol,Mertins_Breast_MD,Transcriptome
CUX1,0.056550287,Secretory,Mertins_Breast_MD,Transcriptome
CWC22,-0.0075592455,Nucleus,Mertins_Breast_MD,Transcriptome
CXXC1,-0.1711968,Nucleus,Mertins_Breast_MD,Transcriptome
CXorf38,-0.09028297,Cytosol,Mertins_Breast_MD,Transcriptome
CYB5A,0.07350667,Secretory,Mertins_Breast_MD,Transcriptome
CYB5B,-0.19482902,Secretory,Mertins_Breast_MD,Transcriptome
CYB5R3,-0.22510907,Secretory,Mertins_Breast_MD,Transcriptome
CYC1,0.20697083,Mitochondria,Mertins_Breast_MD,Transcriptome
CYP20A1,0.09296588,Secretory,Mertins_Breast_MD,Transcriptome
CYTH1,-0.0045993114,Cytosol,Mertins_Breast_MD,Transcriptome
DAAM1,0.06542437,Secretory,Mertins_Breast_MD,Transcriptome
DAG1,0.068930775,Secretory,Mertins_Breast_MD,Transcriptome
DAGLB,-0.23807669,Secretory,Mertins_Breast_MD,Transcriptome
DBI,-0.10917092,Cytosol,Mertins_Breast_MD,Transcriptome
DBNL,-0.21588656,Cytosol,Mertins_Breast_MD,Transcriptome
DCAF13,-0.14691713,Nucleus,Mertins_Breast_MD,Transcriptome
DCTD,-0.1431641,Cytosol,Mertins_Breast_MD,Transcriptome
DCTN1,-0.10353499,Cytosol,Mertins_Breast_MD,Transcriptome
DCTN2,-0.15549539,Cytosol,Mertins_Breast_MD,Transcriptome
DCTN4,-0.11193579,Cytosol,Mertins_Breast_MD,Transcriptome
DCTN5,-0.0758249,Cytosol,Mertins_Breast_MD,Transcriptome
DCTN6,-0.11926241,Cytosol,Mertins_Breast_MD,Transcriptome
DCTPP1,-0.076620765,Cytosol,Mertins_Breast_MD,Transcriptome
DCUN1D1,-0.03120242,Cytosol,Mertins_Breast_MD,Transcriptome
DDAH1,-0.11213757,Cytosol,Mertins_Breast_MD,Transcriptome
DDB2,-0.11760657,Nucleus,Mertins_Breast_MD,Transcriptome
DDHD2,-0.023173694,Cytosol,Mertins_Breast_MD,Transcriptome
DDI2,-0.09899977,Cytosol,Mertins_Breast_MD,Transcriptome
DDOST,-0.22302817,Secretory,Mertins_Breast_MD,Transcriptome
DDR1,0.09791766,Secretory,Mertins_Breast_MD,Transcriptome
DDRGK1,-0.19793527,Secretory,Mertins_Breast_MD,Transcriptome
DDX10,0.023742938,Nucleus,Mertins_Breast_MD,Transcriptome
DDX18,0.011859228,Nucleus,Mertins_Breast_MD,Transcriptome
DDX20,0.0089205215,Nucleus,Mertins_Breast_MD,Transcriptome
DDX24,-0.12277009,Nucleus,Mertins_Breast_MD,Transcriptome
DDX28,-0.20559093,Secretory,Mertins_Breast_MD,Transcriptome
DDX31,-0.005398866,Nucleus,Mertins_Breast_MD,Transcriptome
DDX39A,-0.1346882,Nucleus,Mertins_Breast_MD,Transcriptome
DDX39B,0.003962944,Nucleus,Mertins_Breast_MD,Transcriptome
DDX47,-0.0011254002,Nucleus,Mertins_Breast_MD,Transcriptome
DDX49,-0.16497642,Nucleus,Mertins_Breast_MD,Transcriptome
DDX5,-0.0984042,Nucleus,Mertins_Breast_MD,Transcriptome
DDX50,0.017210899,Nucleus,Mertins_Breast_MD,Transcriptome
DDX51,-0.07423951,Nucleus,Mertins_Breast_MD,Transcriptome
DDX52,-0.025683733,Nucleus,Mertins_Breast_MD,Transcriptome
DDX55,0.024798889,Nucleus,Mertins_Breast_MD,Transcriptome
DDX56,-0.21821953,Nucleus,Mertins_Breast_MD,Transcriptome
DENND4C,-0.08738336,Cytosol,Mertins_Breast_MD,Transcriptome
DENR,-0.03148062,Cytosol,Mertins_Breast_MD,Transcriptome
DEPDC5,-0.13072371,Cytosol,Mertins_Breast_MD,Transcriptome
DFFA,0.00015133203,Cytosol,Mertins_Breast_MD,Transcriptome
DGCR8,0.026735138,Nucleus,Mertins_Breast_MD,Transcriptome
DHCR24,0.041767873,Secretory,Mertins_Breast_MD,Transcriptome
DHCR7,-0.17827982,Secretory,Mertins_Breast_MD,Transcriptome
DHFR,-0.07347712,Cytosol,Mertins_Breast_MD,Transcriptome
DHODH,0.060544837,Mitochondria,Mertins_Breast_MD,Transcriptome
DHRS1,-0.18754403,Secretory,Mertins_Breast_MD,Transcriptome
DHRS3,-0.068287805,Secretory,Mertins_Breast_MD,Transcriptome
DHRS7,-0.079863824,Secretory,Mertins_Breast_MD,Transcriptome
DHRSX,0.04854958,Secretory,Mertins_Breast_MD,Transcriptome
DHX16,0.029479649,Nucleus,Mertins_Breast_MD,Transcriptome
DHX30,0.0795844,Secretory,Mertins_Breast_MD,Transcriptome
DHX33,-0.06254924,Nucleus,Mertins_Breast_MD,Transcriptome
DHX36,0.0067210644,Nucleus,Mertins_Breast_MD,Transcriptome
DHX37,0.0144114755,Nucleus,Mertins_Breast_MD,Transcriptome
DHX40,-0.10942874,Nucleus,Mertins_Breast_MD,Transcriptome
DHX9,-0.012553425,Nucleus,Mertins_Breast_MD,Transcriptome
DIABLO,-0.017906943,Nucleus,Mertins_Breast_MD,Transcriptome
DIAPH1,-0.03984081,Cytosol,Mertins_Breast_MD,Transcriptome
DIDO1,-0.044021755,Nucleus,Mertins_Breast_MD,Transcriptome
DIMT1,-0.009579386,Nucleus,Mertins_Breast_MD,Transcriptome
DIP2A,-0.03213151,Cytosol,Mertins_Breast_MD,Transcriptome
DIP2B,-0.08703754,Cytosol,Mertins_Breast_MD,Transcriptome
DIS3L,-0.10819621,Cytosol,Mertins_Breast_MD,Transcriptome
DIS3L2,-0.01387893,Cytosol,Mertins_Breast_MD,Transcriptome
DKC1,0.0027823653,Nucleus,Mertins_Breast_MD,Transcriptome
DLAT,-0.019026496,Secretory,Mertins_Breast_MD,Transcriptome
DLG1,-0.18159443,Mitochondria,Mertins_Breast_MD,Transcriptome
DLG5,0.11629487,Secretory,Mertins_Breast_MD,Transcriptome
DNAJA3,0.12720846,Mitochondria,Mertins_Breast_MD,Transcriptome
DNAJB11,-0.1101027,Secretory,Mertins_Breast_MD,Transcriptome
DNAJB12,-0.22491919,Secretory,Mertins_Breast_MD,Transcriptome
DNAJB14,0.059951838,Secretory,Mertins_Breast_MD,Transcriptome
DNAJB4,0.013760676,Cytosol,Mertins_Breast_MD,Transcriptome
DNAJC1,0.042373635,Secretory,Mertins_Breast_MD,Transcriptome
DNAJC10,0.025079148,Secretory,Mertins_Breast_MD,Transcriptome
DNAJC11,-0.100297585,Mitochondria,Mertins_Breast_MD,Transcriptome
DNAJC13,0.010414275,Secretory,Mertins_Breast_MD,Transcriptome
DNAJC19,0.031680685,Mitochondria,Mertins_Breast_MD,Transcriptome
DNAJC3,-0.007637331,Secretory,Mertins_Breast_MD,Transcriptome
DNAJC7,-0.10200657,Cytosol,Mertins_Breast_MD,Transcriptome
DNM2,-0.0076224813,Cytosol,Mertins_Breast_MD,Transcriptome
DNMBP,-0.11184101,Cytosol,Mertins_Breast_MD,Transcriptome
DNTTIP1,-0.19788422,Nucleus,Mertins_Breast_MD,Transcriptome
DNTTIP2,0.0017242323,Nucleus,Mertins_Breast_MD,Transcriptome
DOCK9,0.05162069,Secretory,Mertins_Breast_MD,Transcriptome
DOHH,-0.18619302,Cytosol,Mertins_Breast_MD,Transcriptome
DPF2,-0.14186186,Nucleus,Mertins_Breast_MD,Transcriptome
DPH2,-0.042996675,Cytosol,Mertins_Breast_MD,Transcriptome
DPH5,-0.20155504,Cytosol,Mertins_Breast_MD,Transcriptome
DPM1,-0.12861569,Secretory,Mertins_Breast_MD,Transcriptome
DPP3,-0.023723029,Cytosol,Mertins_Breast_MD,Transcriptome
DPYD,0.0045430507,Cytosol,Mertins_Breast_MD,Transcriptome
DRG2,-0.20123199,Cytosol,Mertins_Breast_MD,Transcriptome
DROSHA,-0.0024556855,Nucleus,Mertins_Breast_MD,Transcriptome
DSTN,-0.11430711,Cytosol,Mertins_Breast_MD,Transcriptome
DTNB,-0.012173043,Mitochondria,Mertins_Breast_MD,Transcriptome
DTNBP1,-0.07889064,Cytosol,Mertins_Breast_MD,Transcriptome
DTYMK,-0.12157378,Cytosol,Mertins_Breast_MD,Transcriptome
DUSP12,-0.009127257,Cytosol,Mertins_Breast_MD,Transcriptome
DUSP3,-0.121239975,Cytosol,Mertins_Breast_MD,Transcriptome
DVL2,-0.15423152,Cytosol,Mertins_Breast_MD,Transcriptome
DYNC1H1,-0.046358377,Cytosol,Mertins_Breast_MD,Transcriptome
DYNC1I2,-0.095117144,Cytosol,Mertins_Breast_MD,Transcriptome
DYNC1LI1,-0.12031491,Cytosol,Mertins_Breast_MD,Transcriptome
DYNC1LI2,-0.048611626,Cytosol,Mertins_Breast_MD,Transcriptome
DYNLRB1,-0.21242623,Cytosol,Mertins_Breast_MD,Transcriptome
DYNLT3,-0.110693775,Cytosol,Mertins_Breast_MD,Transcriptome
DYRK1A,-0.031030383,Cytosol,Mertins_Breast_MD,Transcriptome
EBNA1BP2,-0.12792572,Nucleus,Mertins_Breast_MD,Transcriptome
ECD,-0.100796096,Cytosol,Mertins_Breast_MD,Transcriptome
ECE1,0.077379905,Secretory,Mertins_Breast_MD,Transcriptome
ECI2,-0.027115436,Secretory,Mertins_Breast_MD,Transcriptome
ECSIT,0.15568925,Mitochondria,Mertins_Breast_MD,Transcriptome
ECT2,-0.05418525,Secretory,Mertins_Breast_MD,Transcriptome
EDEM3,0.07087808,Secretory,Mertins_Breast_MD,Transcriptome
EDF1,-0.21736962,Cytosol,Mertins_Breast_MD,Transcriptome
EEF1A1,-0.18462206,Cytosol,Mertins_Breast_MD,Transcriptome
EEF1B2,-0.18513373,Cytosol,Mertins_Breast_MD,Transcriptome
EEF1D,-0.17982776,Cytosol,Mertins_Breast_MD,Transcriptome
EEF2,-0.19156548,Cytosol,Mertins_Breast_MD,Transcriptome
EEF2K,-0.114382036,Cytosol,Mertins_Breast_MD,Transcriptome
EFR3A,0.08816079,Secretory,Mertins_Breast_MD,Transcriptome
EGFR,-0.06232243,Secretory,Mertins_Breast_MD,Transcriptome
EHBP1,0.010151401,Cytosol,Mertins_Breast_MD,Transcriptome
EIF1AD,-0.10491834,Cytosol,Mertins_Breast_MD,Transcriptome
EIF2AK4,-0.091246106,Cytosol,Mertins_Breast_MD,Transcriptome
EIF2B1,-0.07919599,Cytosol,Mertins_Breast_MD,Transcriptome
EIF4EBP2,-0.027136993,Cytosol,Mertins_Breast_MD,Transcriptome
EIF4H,-0.04205939,Cytosol,Mertins_Breast_MD,Transcriptome
EIF6,-0.17359614,Cytosol,Mertins_Breast_MD,Transcriptome
ELAVL1,-0.09650293,Nucleus,Mertins_Breast_MD,Transcriptome
ELMO2,-0.064526714,Cytosol,Mertins_Breast_MD,Transcriptome
ELMOD2,0.11477699,Secretory,Mertins_Breast_MD,Transcriptome
ELOVL1,-0.1476018,Secretory,Mertins_Breast_MD,Transcriptome
ELP4,-0.108729064,Cytosol,Mertins_Breast_MD,Transcriptome
EMC1,-0.072001405,Secretory,Mertins_Breast_MD,Transcriptome
EMC10,-0.23906632,Secretory,Mertins_Breast_MD,Transcriptome
EMC3,-0.049442653,Secretory,Mertins_Breast_MD,Transcriptome
EMC4,-0.11508096,Secretory,Mertins_Breast_MD,Transcriptome
EMC7,-0.120347336,Secretory,Mertins_Breast_MD,Transcriptome
EMC8,-0.1652694,Secretory,Mertins_Breast_MD,Transcriptome
EMD,-0.24371432,Secretory,Mertins_Breast_MD,Transcriptome
EML3,-0.1830445,Cytosol,Mertins_Breast_MD,Transcriptome
EML4,0.00053939444,Cytosol,Mertins_Breast_MD,Transcriptome
ENAH,-0.027525559,Cytosol,Mertins_Breast_MD,Transcriptome
ENDOD1,0.09801813,Secretory,Mertins_Breast_MD,Transcriptome
ENDOG,-0.2264818,Nucleus,Mertins_Breast_MD,Transcriptome
ENO1,-0.05617421,Cytosol,Mertins_Breast_MD,Transcriptome
ENO3,-0.12969996,Cytosol,Mertins_Breast_MD,Transcriptome
ENOPH1,-0.12910828,Cytosol,Mertins_Breast_MD,Transcriptome
ENSA,-0.18673454,Cytosol,Mertins_Breast_MD,Transcriptome
EPB41,-0.1843118,Mitochondria,Mertins_Breast_MD,Transcriptome
EPB41L5,0.10006661,Secretory,Mertins_Breast_MD,Transcriptome
EPHB4,-0.1281857,Secretory,Mertins_Breast_MD,Transcriptome
EPHX1,-0.004597599,Secretory,Mertins_Breast_MD,Transcriptome
ERAL1,0.12525907,Mitochondria,Mertins_Breast_MD,Transcriptome
ERBB2,-0.018076744,Secretory,Mertins_Breast_MD,Transcriptome
ERC1,-0.043117963,Cytosol,Mertins_Breast_MD,Transcriptome
ERCC6L,-0.026491027,Cytosol,Mertins_Breast_MD,Transcriptome
ERF,0.013308201,Cytosol,Mertins_Breast_MD,Transcriptome
ERGIC1,0.020324482,Secretory,Mertins_Breast_MD,Transcriptome
ERGIC2,-0.027005639,Secretory,Mertins_Breast_MD,Transcriptome
ERLEC1,0.09342442,Secretory,Mertins_Breast_MD,Transcriptome
ERLIN1,0.046681035,Secretory,Mertins_Breast_MD,Transcriptome
ERLIN2,0.10869439,Secretory,Mertins_Breast_MD,Transcriptome
ERMP1,0.100065194,Secretory,Mertins_Breast_MD,Transcriptome
ERP29,-0.22313887,Nucleus,Mertins_Breast_MD,Transcriptome
ESF1,0.028321981,Nucleus,Mertins_Breast_MD,Transcriptome
ESYT1,0.05668864,Secretory,Mertins_Breast_MD,Transcriptome
ESYT2,-0.0020014117,Secretory,Mertins_Breast_MD,Transcriptome
ETF1,-0.11940797,Cytosol,Mertins_Breast_MD,Transcriptome
ETFA,0.12588963,Mitochondria,Mertins_Breast_MD,Transcriptome
ETFDH,-0.10229769,Mitochondria,Mertins_Breast_MD,Transcriptome
EXD2,-0.12095267,Mitochondria,Mertins_Breast_MD,Transcriptome
EXOSC10,0.018775333,Nucleus,Mertins_Breast_MD,Transcriptome
EXOSC3,-0.026089953,Nucleus,Mertins_Breast_MD,Transcriptome
EXOSC5,-0.17170456,Nucleus,Mertins_Breast_MD,Transcriptome
EXOSC9,-0.032846484,Nucleus,Mertins_Breast_MD,Transcriptome
EZR,-0.11716604,Cytosol,Mertins_Breast_MD,Transcriptome
FAF2,0.08155356,Secretory,Mertins_Breast_MD,Transcriptome
FAH,-0.09844243,Cytosol,Mertins_Breast_MD,Transcriptome
FAIM,-0.12611766,Cytosol,Mertins_Breast_MD,Transcriptome
FAM107B,0.004553474,Cytosol,Mertins_Breast_MD,Transcriptome
FAM111A,-0.10560978,Nucleus,Mertins_Breast_MD,Transcriptome
FAM114A2,-0.1074843,Cytosol,Mertins_Breast_MD,Transcriptome
FAM120A,-0.1172003,Nucleus,Mertins_Breast_MD,Transcriptome
FAM136A,-0.0016675234,Nucleus,Mertins_Breast_MD,Transcriptome
FAM162A,0.18872431,Mitochondria,Mertins_Breast_MD,Transcriptome
FAM168A,-0.0024172936,Cytosol,Mertins_Breast_MD,Transcriptome
FAM177A1,-0.1316079,Secretory,Mertins_Breast_MD,Transcriptome
FAM20B,0.02955808,Secretory,Mertins_Breast_MD,Transcriptome
FAM210A,-0.04817068,Mitochondria,Mertins_Breast_MD,Transcriptome
FAM3C,-0.038046714,Secretory,Mertins_Breast_MD,Transcriptome
FAM76B,0.019287094,Nucleus,Mertins_Breast_MD,Transcriptome
FAR1,0.105810545,Secretory,Mertins_Breast_MD,Transcriptome
FARP2,-0.17764716,Mitochondria,Mertins_Breast_MD,Transcriptome
FARSA,-0.16404061,Nucleus,Mertins_Breast_MD,Transcriptome
FARSB,-0.095823415,Nucleus,Mertins_Breast_MD,Transcriptome
FAS,-0.04035081,Secretory,Mertins_Breast_MD,Transcriptome
FASTKD2,-0.17510977,Mitochondria,Mertins_Breast_MD,Transcriptome
FASTKD5,0.16096522,Mitochondria,Mertins_Breast_MD,Transcriptome
FAT1,-0.03627972,Secretory,Mertins_Breast_MD,Transcriptome
FBL,-0.12596367,Nucleus,Mertins_Breast_MD,Transcriptome
FBLIM1,0.011879982,Cytosol,Mertins_Breast_MD,Transcriptome
FBXO11,-0.0043900576,Nucleus,Mertins_Breast_MD,Transcriptome
FBXO28,-0.008651118,Nucleus,Mertins_Breast_MD,Transcriptome
FBXO3,-0.096042916,Cytosol,Mertins_Breast_MD,Transcriptome
FBXO30,-0.02457072,Cytosol,Mertins_Breast_MD,Transcriptome
FCF1,0.01792387,Nucleus,Mertins_Breast_MD,Transcriptome
FCHSD2,0.0033029069,Cytosol,Mertins_Breast_MD,Transcriptome
FDFT1,-0.07613454,Secretory,Mertins_Breast_MD,Transcriptome
FDPS,-0.030169308,Cytosol,Mertins_Breast_MD,Transcriptome
FER,-0.077689804,Cytosol,Mertins_Breast_MD,Transcriptome
FHOD1,-0.183234,Cytosol,Mertins_Breast_MD,Transcriptome
FKBP14,-0.009343407,Nucleus,Mertins_Breast_MD,Transcriptome
FKBP3,-0.18750402,Cytosol,Mertins_Breast_MD,Transcriptome
FKBP4,-0.08588041,Cytosol,Mertins_Breast_MD,Transcriptome
FKBP8,-0.23461579,Secretory,Mertins_Breast_MD,Transcriptome
FKBPL,-0.09235426,Cytosol,Mertins_Breast_MD,Transcriptome
FLCN,-0.17047349,Cytosol,Mertins_Breast_MD,Transcriptome
FLNA,0.014551481,Cytosol,Mertins_Breast_MD,Transcriptome
FLNB,-0.11749836,Cytosol,Mertins_Breast_MD,Transcriptome
FLOT1,-0.19131579,Secretory,Mertins_Breast_MD,Transcriptome
FLOT2,-0.16701868,Secretory,Mertins_Breast_MD,Transcriptome
FMNL2,-0.054483056,Secretory,Mertins_Breast_MD,Transcriptome
FNBP1,0.0138508305,Cytosol,Mertins_Breast_MD,Transcriptome
FNBP1L,-0.08644251,Cytosol,Mertins_Breast_MD,Transcriptome
FNBP4,-0.014421015,Nucleus,Mertins_Breast_MD,Transcriptome
FNDC3A,0.041886207,Secretory,Mertins_Breast_MD,Transcriptome
FNDC3B,-0.04033247,Secretory,Mertins_Breast_MD,Transcriptome
FOXK1,-0.0011347897,Nucleus,Mertins_Breast_MD,Transcriptome
FOXK2,-0.12755844,Nucleus,Mertins_Breast_MD,Transcriptome
FOXO3,-0.07378047,Cytosol,Mertins_Breast_MD,Transcriptome
FOXRED1,0.13559753,Mitochondria,Mertins_Breast_MD,Transcriptome
FPGT,-0.11934642,Cytosol,Mertins_Breast_MD,Transcriptome
FSCN1,0.012585464,Cytosol,Mertins_Breast_MD,Transcriptome
FTSJ1,-0.12887226,Cytosol,Mertins_Breast_MD,Transcriptome
FUNDC2,0.120107435,Mitochondria,Mertins_Breast_MD,Transcriptome
FXR2,-0.050612424,Nucleus,Mertins_Breast_MD,Transcriptome
FYTTD1,0.019713685,Nucleus,Mertins_Breast_MD,Transcriptome
G6PD,-0.164628,Cytosol,Mertins_Breast_MD,Transcriptome
GABARAP,-0.19536407,Cytosol,Mertins_Breast_MD,Transcriptome
GABPA,-0.044056263,Nucleus,Mertins_Breast_MD,Transcriptome
GADD45GIP1,-0.24327174,Secretory,Mertins_Breast_MD,Transcriptome
GALE,-0.19193377,Cytosol,Mertins_Breast_MD,Transcriptome
GALK1,-0.20491607,Cytosol,Mertins_Breast_MD,Transcriptome
GALK2,-0.042684488,Cytosol,Mertins_Breast_MD,Transcriptome
GALNT1,-0.026919598,Secretory,Mertins_Breast_MD,Transcriptome
GALNT2,-0.0025105984,Secretory,Mertins_Breast_MD,Transcriptome
GALNT7,0.116493836,Secretory,Mertins_Breast_MD,Transcriptome
GAPDH,-0.018333381,Cytosol,Mertins_Breast_MD,Transcriptome
GAR1,-0.117995836,Nucleus,Mertins_Breast_MD,Transcriptome
GART,-0.014028465,Cytosol,Mertins_Breast_MD,Transcriptome
GATAD1,-0.10065389,Nucleus,Mertins_Breast_MD,Transcriptome
GBA2,-0.0041413642,Secretory,Mertins_Breast_MD,Transcriptome
GBE1,-0.09612837,Cytosol,Mertins_Breast_MD,Transcriptome
GBP2,0.0078021097,Cytosol,Mertins_Breast_MD,Transcriptome
GCLM,-0.006988889,Cytosol,Mertins_Breast_MD,Transcriptome
GCSH,0.047482997,Mitochondria,Mertins_Breast_MD,Transcriptome
GDAP1,-0.110043034,Mitochondria,Mertins_Breast_MD,Transcriptome
GDI2,-0.008961791,Cytosol,Mertins_Breast_MD,Transcriptome
GEMIN5,-0.11837731,Cytosol,Mertins_Breast_MD,Transcriptome
GGA1,-0.13962561,Cytosol,Mertins_Breast_MD,Transcriptome
