,Score,Localization,Dataset_Name,Type
AMFR,0.038215283,Secretory,Krug_Breast_MD,Transcriptome
AMOTL2,-0.07689665,Cytosol,Krug_Breast_MD,Transcriptome
AMPD2,-0.09982869,Cytosol,Krug_Breast_MD,Transcriptome
ANKLE2,-0.19361214,Secretory,Krug_Breast_MD,Transcriptome
ANKMY2,-0.12426255,Cytosol,Krug_Breast_MD,Transcriptome
ANKRD12,-0.11277078,Nucleus,Krug_Breast_MD,Transcriptome
ANKRD54,-0.09248166,Cytosol,Krug_Breast_MD,Transcriptome
ANKS1A,-0.122331634,Cytosol,Krug_Breast_MD,Transcriptome
ANO10,-0.05677395,Secretory,Krug_Breast_MD,Transcriptome
ANO6,0.08737285,Secretory,Krug_Breast_MD,Transcriptome
ANXA1,-0.02878515,Cytosol,Krug_Breast_MD,Transcriptome
ANXA11,-0.110583454,Cytosol,Krug_Breast_MD,Transcriptome
ANXA5,-0.042033777,Cytosol,Krug_Breast_MD,Transcriptome
AP1AR,0.10519957,Secretory,Krug_Breast_MD,Transcriptome
AP2A1,-0.13942277,Secretory,Krug_Breast_MD,Transcriptome
AP2A2,-0.123729736,Secretory,Krug_Breast_MD,Transcriptome
AP2M1,-0.21080786,Secretory,Krug_Breast_MD,Transcriptome
AP3B1,-0.11736649,Cytosol,Krug_Breast_MD,Transcriptome
AP3D1,-0.095945135,Cytosol,Krug_Breast_MD,Transcriptome
AP3M2,-0.05279726,Cytosol,Krug_Breast_MD,Transcriptome
AP4E1,-0.11793749,Cytosol,Krug_Breast_MD,Transcriptome
APLP2,0.07792912,Secretory,Krug_Breast_MD,Transcriptome
APMAP,0.09649866,Secretory,Krug_Breast_MD,Transcriptome
APOO,0.07974419,Mitochondria,Krug_Breast_MD,Transcriptome
APOOL,-0.10808352,Mitochondria,Krug_Breast_MD,Transcriptome
APP,0.010898586,Secretory,Krug_Breast_MD,Transcriptome
APPL1,-0.12336181,Cytosol,Krug_Breast_MD,Transcriptome
APRT,-0.10959261,Cytosol,Krug_Breast_MD,Transcriptome
ARAP1,-0.10339775,Cytosol,Krug_Breast_MD,Transcriptome
ARCN1,-0.057788294,Cytosol,Krug_Breast_MD,Transcriptome
ARFGEF2,-0.08927548,Cytosol,Krug_Breast_MD,Transcriptome
ARFRP1,-0.16096598,Secretory,Krug_Breast_MD,Transcriptome
ARHGAP12,-0.12387019,Cytosol,Krug_Breast_MD,Transcriptome
ARHGAP17,-0.07961832,Cytosol,Krug_Breast_MD,Transcriptome
ARHGAP35,-0.10947186,Cytosol,Krug_Breast_MD,Transcriptome
ARHGAP39,-0.18317947,Secretory,Krug_Breast_MD,Transcriptome
ARHGAP5,-0.11666387,Cytosol,Krug_Breast_MD,Transcriptome
ARHGDIA,-0.1168268,Cytosol,Krug_Breast_MD,Transcriptome
ARHGDIB,-0.11418971,Cytosol,Krug_Breast_MD,Transcriptome
ARHGEF10,-0.080682576,Cytosol,Krug_Breast_MD,Transcriptome
ARHGEF10L,-0.09930577,Cytosol,Krug_Breast_MD,Transcriptome
ARHGEF40,0.06724517,Secretory,Krug_Breast_MD,Transcriptome
ARHGEF7,-0.12822188,Cytosol,Krug_Breast_MD,Transcriptome
ARID1B,-0.07150768,Nucleus,Krug_Breast_MD,Transcriptome
ARIH1,-0.108832866,Cytosol,Krug_Breast_MD,Transcriptome
ARIH2,-0.09088429,Cytosol,Krug_Breast_MD,Transcriptome
ARL15,0.10916699,Secretory,Krug_Breast_MD,Transcriptome
ARL6,-0.109746695,Cytosol,Krug_Breast_MD,Transcriptome
ARL6IP5,0.111595295,Secretory,Krug_Breast_MD,Transcriptome
ARL8A,-0.11807208,Secretory,Krug_Breast_MD,Transcriptome
ARL8B,0.069765456,Secretory,Krug_Breast_MD,Transcriptome
ARMC10,-0.04548828,Mitochondria,Krug_Breast_MD,Transcriptome
ARMC6,-0.10920918,Cytosol,Krug_Breast_MD,Transcriptome
ARMCX3,-0.16248673,Mitochondria,Krug_Breast_MD,Transcriptome
ARPC5,-0.04644631,Cytosol,Krug_Breast_MD,Transcriptome
ASAH1,0.08757805,Secretory,Krug_Breast_MD,Transcriptome
ASAP1,-0.005469664,Cytosol,Krug_Breast_MD,Transcriptome
ASH1L,-0.08641825,Nucleus,Krug_Breast_MD,Transcriptome
ASH2L,-0.028791528,Nucleus,Krug_Breast_MD,Transcriptome
ASMTL,-0.10800322,Cytosol,Krug_Breast_MD,Transcriptome
ASPH,0.090976186,Secretory,Krug_Breast_MD,Transcriptome
ASPSCR1,-0.11533923,Cytosol,Krug_Breast_MD,Transcriptome
ASS1,-0.08604532,Cytosol,Krug_Breast_MD,Transcriptome
ATAD1,-0.102589324,Mitochondria,Krug_Breast_MD,Transcriptome
ATAD2,-0.04072848,Nucleus,Krug_Breast_MD,Transcriptome
ATAD2B,-0.0949182,Nucleus,Krug_Breast_MD,Transcriptome
ATAD3A,0.084936574,Mitochondria,Krug_Breast_MD,Transcriptome
ATAD3B,0.08267135,Mitochondria,Krug_Breast_MD,Transcriptome
ATE1,-0.12473448,Cytosol,Krug_Breast_MD,Transcriptome
ATF1,-0.11070316,Nucleus,Krug_Breast_MD,Transcriptome
ATG12,-0.12119771,Cytosol,Krug_Breast_MD,Transcriptome
ATG13,-0.13718721,Cytosol,Krug_Breast_MD,Transcriptome
ATG16L1,-0.118244894,Cytosol,Krug_Breast_MD,Transcriptome
ATG2B,-0.11953821,Cytosol,Krug_Breast_MD,Transcriptome
ATG3,-0.0629263,Cytosol,Krug_Breast_MD,Transcriptome
ATG4B,-0.11293754,Cytosol,Krug_Breast_MD,Transcriptome
ATG4C,-0.081678495,Cytosol,Krug_Breast_MD,Transcriptome
ATG5,0.023712926,Cytosol,Krug_Breast_MD,Transcriptome
ATG7,-0.10981591,Cytosol,Krug_Breast_MD,Transcriptome
ATG9A,0.07204899,Secretory,Krug_Breast_MD,Transcriptome
ATIC,-0.09404682,Cytosol,Krug_Breast_MD,Transcriptome
ATL2,-0.121399455,Secretory,Krug_Breast_MD,Transcriptome
ATL3,0.091980465,Secretory,Krug_Breast_MD,Transcriptome
ATP11B,0.031688754,Secretory,Krug_Breast_MD,Transcriptome
ATP11C,-0.035642054,Secretory,Krug_Breast_MD,Transcriptome
ATP13A1,-0.16062436,Secretory,Krug_Breast_MD,Transcriptome
ATP13A3,0.058027487,Secretory,Krug_Breast_MD,Transcriptome
ATP1A1,0.026164182,Secretory,Krug_Breast_MD,Transcriptome
ATP1B1,0.10068965,Secretory,Krug_Breast_MD,Transcriptome
ATP1B3,-0.18803667,Secretory,Krug_Breast_MD,Transcriptome
ATP2A2,0.08560679,Secretory,Krug_Breast_MD,Transcriptome
ATP2B1,0.11001322,Secretory,Krug_Breast_MD,Transcriptome
ATP2B4,0.056080755,Secretory,Krug_Breast_MD,Transcriptome
ATP2C1,-0.041529387,Secretory,Krug_Breast_MD,Transcriptome
ATP6AP1,-0.0744092,Secretory,Krug_Breast_MD,Transcriptome
ATP6AP2,0.09405348,Secretory,Krug_Breast_MD,Transcriptome
ATP6V0A1,-0.010159054,Secretory,Krug_Breast_MD,Transcriptome
ATP6V0A2,-0.08494121,Secretory,Krug_Breast_MD,Transcriptome
ATP6V0D1,-0.18327777,Secretory,Krug_Breast_MD,Transcriptome
ATP7A,0.11187977,Secretory,Krug_Breast_MD,Transcriptome
ATP8B1,0.10454609,Secretory,Krug_Breast_MD,Transcriptome
ATP9A,0.0017213784,Secretory,Krug_Breast_MD,Transcriptome
ATP9B,0.09514387,Secretory,Krug_Breast_MD,Transcriptome
ATPAF1,-0.061524633,Mitochondria,Krug_Breast_MD,Transcriptome
ATRN,0.09487519,Secretory,Krug_Breast_MD,Transcriptome
ATRX,-0.11324051,Nucleus,Krug_Breast_MD,Transcriptome
ATXN1,-0.108919464,Nucleus,Krug_Breast_MD,Transcriptome
ATXN3,-0.11744515,Cytosol,Krug_Breast_MD,Transcriptome
ATXN7L3B,-0.0702531,Cytosol,Krug_Breast_MD,Transcriptome
AUP1,-0.2067228,Secretory,Krug_Breast_MD,Transcriptome
AURKB,-0.08899627,Nucleus,Krug_Breast_MD,Transcriptome
AVL9,-0.11049643,Cytosol,Krug_Breast_MD,Transcriptome
B2M,-0.16463542,Secretory,Krug_Breast_MD,Transcriptome
B3GAT3,-0.17519732,Secretory,Krug_Breast_MD,Transcriptome
B3GNT2,0.084607385,Secretory,Krug_Breast_MD,Transcriptome
B4GALT1,0.059303142,Secretory,Krug_Breast_MD,Transcriptome
B4GALT3,-0.17493239,Secretory,Krug_Breast_MD,Transcriptome
B4GALT4,-0.006164189,Secretory,Krug_Breast_MD,Transcriptome
BAG3,-0.07623122,Cytosol,Krug_Breast_MD,Transcriptome
BAG6,-0.13195886,Cytosol,Krug_Breast_MD,Transcriptome
BAK1,0.09083265,Mitochondria,Krug_Breast_MD,Transcriptome
BARD1,-0.035307426,Nucleus,Krug_Breast_MD,Transcriptome
BAX,-0.120701775,Cytosol,Krug_Breast_MD,Transcriptome
BAZ1A,-0.01623302,Nucleus,Krug_Breast_MD,Transcriptome
BAZ1B,-0.022394316,Nucleus,Krug_Breast_MD,Transcriptome
BAZ2A,-0.08066199,Nucleus,Krug_Breast_MD,Transcriptome
BAZ2B,-0.11221608,Nucleus,Krug_Breast_MD,Transcriptome
BBC3,0.06295058,Mitochondria,Krug_Breast_MD,Transcriptome
BCAP29,0.072805524,Secretory,Krug_Breast_MD,Transcriptome
BCAP31,-0.22000028,Secretory,Krug_Breast_MD,Transcriptome
BCAR1,-0.096257,Cytosol,Krug_Breast_MD,Transcriptome
BCAS3,-0.06277885,Cytosol,Krug_Breast_MD,Transcriptome
BCL10,-0.08521483,Cytosol,Krug_Breast_MD,Transcriptome
BCL2L1,0.012689662,Mitochondria,Krug_Breast_MD,Transcriptome
BCL2L11,0.09162467,Secretory,Krug_Breast_MD,Transcriptome
BCL2L13,-0.04433366,Mitochondria,Krug_Breast_MD,Transcriptome
BCL9L,-0.06228802,Nucleus,Krug_Breast_MD,Transcriptome
BCOR,-0.083541274,Nucleus,Krug_Breast_MD,Transcriptome
BCS1L,0.112381846,Mitochondria,Krug_Breast_MD,Transcriptome
BDH1,0.075078614,Mitochondria,Krug_Breast_MD,Transcriptome
BDH2,-0.079434946,Cytosol,Krug_Breast_MD,Transcriptome
BEND3,-0.034636717,Nucleus,Krug_Breast_MD,Transcriptome
BET1,0.02380495,Secretory,Krug_Breast_MD,Transcriptome
BET1L,-0.12994497,Secretory,Krug_Breast_MD,Transcriptome
BID,-0.08605048,Cytosol,Krug_Breast_MD,Transcriptome
BIN1,-0.08889332,Cytosol,Krug_Breast_MD,Transcriptome
BIN3,-0.12899762,Cytosol,Krug_Breast_MD,Transcriptome
BIRC2,-0.035039473,Cytosol,Krug_Breast_MD,Transcriptome
BIRC6,-0.10978721,Cytosol,Krug_Breast_MD,Transcriptome
BLM,-0.037593115,Nucleus,Krug_Breast_MD,Transcriptome
BLVRB,-0.121861175,Cytosol,Krug_Breast_MD,Transcriptome
BLZF1,0.08078849,Secretory,Krug_Breast_MD,Transcriptome
BMP2K,0.09617997,Secretory,Krug_Breast_MD,Transcriptome
BMS1,-0.060336035,Nucleus,Krug_Breast_MD,Transcriptome
BNIP1,-0.20577715,Secretory,Krug_Breast_MD,Transcriptome
BPNT1,-0.03628603,Cytosol,Krug_Breast_MD,Transcriptome
BRAF,-0.10791626,Cytosol,Krug_Breast_MD,Transcriptome
BRCC3,0.017118376,Cytosol,Krug_Breast_MD,Transcriptome
BRD1,-0.06626671,Nucleus,Krug_Breast_MD,Transcriptome
BRD2,-0.052391406,Nucleus,Krug_Breast_MD,Transcriptome
BRD4,-0.06514219,Nucleus,Krug_Breast_MD,Transcriptome
BRIX1,-0.05743505,Nucleus,Krug_Breast_MD,Transcriptome
BROX,-0.07334507,Cytosol,Krug_Breast_MD,Transcriptome
BRPF1,-0.10123542,Nucleus,Krug_Breast_MD,Transcriptome
BRPF3,-0.045260288,Nucleus,Krug_Breast_MD,Transcriptome
BRWD1,-0.113504894,Nucleus,Krug_Breast_MD,Transcriptome
BSG,-0.165425,Secretory,Krug_Breast_MD,Transcriptome
BTBD9,0.05350785,Secretory,Krug_Breast_MD,Transcriptome
BTF3,-0.09720006,Cytosol,Krug_Breast_MD,Transcriptome
BTF3L4,-0.03814681,Cytosol,Krug_Breast_MD,Transcriptome
BUB1,-0.052410588,Cytosol,Krug_Breast_MD,Transcriptome
BUB1B,-0.045796692,Cytosol,Krug_Breast_MD,Transcriptome
C11orf68,-0.113108374,Cytosol,Krug_Breast_MD,Transcriptome
C12orf57,-0.13110408,Cytosol,Krug_Breast_MD,Transcriptome
C14orf119,-0.12387294,Cytosol,Krug_Breast_MD,Transcriptome
C18orf21,-0.05539279,Nucleus,Krug_Breast_MD,Transcriptome
C18orf32,0.06866419,Secretory,Krug_Breast_MD,Transcriptome
C1QBP,0.08487415,Mitochondria,Krug_Breast_MD,Transcriptome
C1orf131,-0.040762153,Nucleus,Krug_Breast_MD,Transcriptome
C1orf198,0.021863118,Cytosol,Krug_Breast_MD,Transcriptome
C1orf226,-0.060366947,Mitochondria,Krug_Breast_MD,Transcriptome
C1orf50,-0.11811839,Cytosol,Krug_Breast_MD,Transcriptome
C2CD2L,-0.10699406,Secretory,Krug_Breast_MD,Transcriptome
C2orf49,-0.112635136,Nucleus,Krug_Breast_MD,Transcriptome
C2orf69,-0.055720534,Cytosol,Krug_Breast_MD,Transcriptome
C4orf3,0.058833644,Secretory,Krug_Breast_MD,Transcriptome
C5orf24,-0.11240454,Nucleus,Krug_Breast_MD,Transcriptome
C6orf47,-0.21447492,Secretory,Krug_Breast_MD,Transcriptome
C6orf89,0.056900464,Secretory,Krug_Breast_MD,Transcriptome
CABIN1,-0.067836106,Nucleus,Krug_Breast_MD,Transcriptome
CACYBP,-0.06669312,Cytosol,Krug_Breast_MD,Transcriptome
CAD,-0.091942385,Cytosol,Krug_Breast_MD,Transcriptome
CADM4,-0.039217535,Secretory,Krug_Breast_MD,Transcriptome
CALCOCO1,-0.068120755,Cytosol,Krug_Breast_MD,Transcriptome
CALR,-0.10076267,Nucleus,Krug_Breast_MD,Transcriptome
CALU,-0.060916662,Nucleus,Krug_Breast_MD,Transcriptome
CAMK2D,-0.044116013,Cytosol,Krug_Breast_MD,Transcriptome
CAMK2G,-0.08869426,Cytosol,Krug_Breast_MD,Transcriptome
CAMLG,0.055427425,Secretory,Krug_Breast_MD,Transcriptome
CANT1,-0.038429156,Secretory,Krug_Breast_MD,Transcriptome
CANX,0.09102865,Secretory,Krug_Breast_MD,Transcriptome
CAPN1,-0.106980346,Cytosol,Krug_Breast_MD,Transcriptome
CAPN2,-0.077240594,Cytosol,Krug_Breast_MD,Transcriptome
CAPNS1,-0.10862566,Cytosol,Krug_Breast_MD,Transcriptome
CAPS,-0.119246505,Cytosol,Krug_Breast_MD,Transcriptome
CASK,-0.019682819,Mitochondria,Krug_Breast_MD,Transcriptome
CASP7,-0.10685279,Cytosol,Krug_Breast_MD,Transcriptome
CAST,-0.12495156,Cytosol,Krug_Breast_MD,Transcriptome
CAV1,0.07138562,Secretory,Krug_Breast_MD,Transcriptome
CBFB,0.00017414686,Cytosol,Krug_Breast_MD,Transcriptome
CBL,-0.08210565,Cytosol,Krug_Breast_MD,Transcriptome
CBR1,-0.092720784,Cytosol,Krug_Breast_MD,Transcriptome
CBR3,0.010124437,Cytosol,Krug_Breast_MD,Transcriptome
CBX3,-0.079475306,Nucleus,Krug_Breast_MD,Transcriptome
CBX5,-0.06545524,Nucleus,Krug_Breast_MD,Transcriptome
CBX8,-0.09794612,Nucleus,Krug_Breast_MD,Transcriptome
CC2D1B,-0.101721324,Cytosol,Krug_Breast_MD,Transcriptome
CCAR1,-0.060165375,Nucleus,Krug_Breast_MD,Transcriptome
CCAR2,-0.09842988,Nucleus,Krug_Breast_MD,Transcriptome
CCDC115,-0.023169547,Secretory,Krug_Breast_MD,Transcriptome
CCDC117,-0.053070944,Nucleus,Krug_Breast_MD,Transcriptome
CCDC127,-0.056023154,Mitochondria,Krug_Breast_MD,Transcriptome
CCDC134,-0.08135054,Secretory,Krug_Breast_MD,Transcriptome
CCDC22,-0.1092035,Cytosol,Krug_Breast_MD,Transcriptome
CCDC25,-0.061376028,Cytosol,Krug_Breast_MD,Transcriptome
CCDC43,-0.067046866,Cytosol,Krug_Breast_MD,Transcriptome
CCDC47,-0.0025316556,Secretory,Krug_Breast_MD,Transcriptome
CCDC50,-0.06588948,Cytosol,Krug_Breast_MD,Transcriptome
CCDC51,0.077187575,Mitochondria,Krug_Breast_MD,Transcriptome
CCDC6,-0.063007206,Cytosol,Krug_Breast_MD,Transcriptome
CCDC61,-0.13453218,Secretory,Krug_Breast_MD,Transcriptome
CCDC85C,-0.102803245,Cytosol,Krug_Breast_MD,Transcriptome
CCDC86,-0.09688722,Nucleus,Krug_Breast_MD,Transcriptome
CCDC90B,-0.03763767,Mitochondria,Krug_Breast_MD,Transcriptome
CCDC91,-0.103621684,Cytosol,Krug_Breast_MD,Transcriptome
CCDC92,-0.10305619,Cytosol,Krug_Breast_MD,Transcriptome
CCDC93,-0.110025436,Cytosol,Krug_Breast_MD,Transcriptome
CCDC97,-0.09768869,Cytosol,Krug_Breast_MD,Transcriptome
CCNB1,-0.061645202,Cytosol,Krug_Breast_MD,Transcriptome
CCNH,-0.09713316,Nucleus,Krug_Breast_MD,Transcriptome
CCNT1,-0.11167799,Nucleus,Krug_Breast_MD,Transcriptome
CCNT2,-0.11217545,Nucleus,Krug_Breast_MD,Transcriptome
CCS,-0.101963185,Cytosol,Krug_Breast_MD,Transcriptome
CCT2,-0.052746873,Cytosol,Krug_Breast_MD,Transcriptome
CCT3,-0.08765834,Cytosol,Krug_Breast_MD,Transcriptome
CCT4,-0.06422862,Cytosol,Krug_Breast_MD,Transcriptome
CCT5,-0.06286276,Cytosol,Krug_Breast_MD,Transcriptome
CCT6A,-0.06524958,Cytosol,Krug_Breast_MD,Transcriptome
CCT7,-0.08531446,Cytosol,Krug_Breast_MD,Transcriptome
CCT8,-0.06794873,Cytosol,Krug_Breast_MD,Transcriptome
CD109,0.046981588,Secretory,Krug_Breast_MD,Transcriptome
CD151,-0.13991173,Secretory,Krug_Breast_MD,Transcriptome
CD276,0.05238323,Secretory,Krug_Breast_MD,Transcriptome
CD2AP,-0.10674384,Cytosol,Krug_Breast_MD,Transcriptome
CD44,0.036759935,Secretory,Krug_Breast_MD,Transcriptome
CD46,0.10159588,Secretory,Krug_Breast_MD,Transcriptome
CD47,-0.14242902,Secretory,Krug_Breast_MD,Transcriptome
CD55,0.043905433,Secretory,Krug_Breast_MD,Transcriptome
CD58,0.032049824,Secretory,Krug_Breast_MD,Transcriptome
CD63,-0.17917314,Secretory,Krug_Breast_MD,Transcriptome
CD81,-0.1983728,Secretory,Krug_Breast_MD,Transcriptome
CD99,0.056134425,Secretory,Krug_Breast_MD,Transcriptome
CDAN1,-0.10441083,Cytosol,Krug_Breast_MD,Transcriptome
CDC123,-0.046129175,Cytosol,Krug_Breast_MD,Transcriptome
CDC34,-0.10152064,Cytosol,Krug_Breast_MD,Transcriptome
CDC37,-0.10396055,Cytosol,Krug_Breast_MD,Transcriptome
CDC40,-0.058503203,Nucleus,Krug_Breast_MD,Transcriptome
CDC42,-0.10180524,Cytosol,Krug_Breast_MD,Transcriptome
CDC42EP4,-0.1240768,Cytosol,Krug_Breast_MD,Transcriptome
CDC5L,-0.018309126,Nucleus,Krug_Breast_MD,Transcriptome
CDC73,-0.049215395,Nucleus,Krug_Breast_MD,Transcriptome
CDCA2,-0.04901139,Nucleus,Krug_Breast_MD,Transcriptome
CDCA5,-0.055044964,Nucleus,Krug_Breast_MD,Transcriptome
CDK1,-0.047192026,Cytosol,Krug_Breast_MD,Transcriptome
CDK13,-0.11098119,Nucleus,Krug_Breast_MD,Transcriptome
CDK17,0.109342225,Secretory,Krug_Breast_MD,Transcriptome
CDK5,-0.13530195,Cytosol,Krug_Breast_MD,Transcriptome
CDK5RAP3,-0.10656479,Secretory,Krug_Breast_MD,Transcriptome
CDK6,-0.018356202,Cytosol,Krug_Breast_MD,Transcriptome
CDK9,-0.063183084,Nucleus,Krug_Breast_MD,Transcriptome
CDKAL1,-0.12563908,Secretory,Krug_Breast_MD,Transcriptome
CDKN2AIPNL,-0.04919491,Nucleus,Krug_Breast_MD,Transcriptome
CDR2L,-0.095857546,Cytosol,Krug_Breast_MD,Transcriptome
CDS2,0.04696826,Secretory,Krug_Breast_MD,Transcriptome
CDV3,-0.01227603,Cytosol,Krug_Breast_MD,Transcriptome
CEBPB,-0.07166692,Nucleus,Krug_Breast_MD,Transcriptome
CEBPZ,-0.018750938,Nucleus,Krug_Breast_MD,Transcriptome
CELF1,-0.06712919,Nucleus,Krug_Breast_MD,Transcriptome
CENPB,-0.087337084,Nucleus,Krug_Breast_MD,Transcriptome
CENPC,-0.11128031,Nucleus,Krug_Breast_MD,Transcriptome
CENPT,-0.09161408,Nucleus,Krug_Breast_MD,Transcriptome
CEP112,-0.061421294,Cytosol,Krug_Breast_MD,Transcriptome
CEP128,0.017041773,Mitochondria,Krug_Breast_MD,Transcriptome
CEP192,-0.019730994,Cytosol,Krug_Breast_MD,Transcriptome
CEP44,-0.12157982,Cytosol,Krug_Breast_MD,Transcriptome
CEP78,-0.044419643,Cytosol,Krug_Breast_MD,Transcriptome
CEP85,-0.045397475,Cytosol,Krug_Breast_MD,Transcriptome
CEP89,-0.1537943,Secretory,Krug_Breast_MD,Transcriptome
CERS2,0.06531028,Secretory,Krug_Breast_MD,Transcriptome
CFL1,-0.10771362,Cytosol,Krug_Breast_MD,Transcriptome
CHAF1A,-0.05002439,Nucleus,Krug_Breast_MD,Transcriptome
CHCHD3,0.039078582,Mitochondria,Krug_Breast_MD,Transcriptome
CHCHD6,0.1058804,Mitochondria,Krug_Breast_MD,Transcriptome
CHD1,-0.10526348,Nucleus,Krug_Breast_MD,Transcriptome
CHD2,-0.10918396,Nucleus,Krug_Breast_MD,Transcriptome
CHD3,-0.043504924,Nucleus,Krug_Breast_MD,Transcriptome
CHD4,-0.11286473,Nucleus,Krug_Breast_MD,Transcriptome
CHD6,-0.10435727,Nucleus,Krug_Breast_MD,Transcriptome
CHD9,-0.11117276,Nucleus,Krug_Breast_MD,Transcriptome
CHDH,0.05926188,Mitochondria,Krug_Breast_MD,Transcriptome
CHERP,-0.063986674,Nucleus,Krug_Breast_MD,Transcriptome
CHKA,-0.12037608,Cytosol,Krug_Breast_MD,Transcriptome
CHM,-0.123958685,Cytosol,Krug_Breast_MD,Transcriptome
CHML,-0.032369655,Cytosol,Krug_Breast_MD,Transcriptome
CHMP2A,-0.12468705,Cytosol,Krug_Breast_MD,Transcriptome
CHMP4B,-0.106755346,Cytosol,Krug_Breast_MD,Transcriptome
CHMP5,-0.08308334,Cytosol,Krug_Breast_MD,Transcriptome
CHMP6,-0.17577189,Secretory,Krug_Breast_MD,Transcriptome
CHORDC1,0.016686663,Cytosol,Krug_Breast_MD,Transcriptome
CHPF,-0.16915059,Secretory,Krug_Breast_MD,Transcriptome
CHPF2,-0.17473628,Secretory,Krug_Breast_MD,Transcriptome
CHST14,-0.125898,Secretory,Krug_Breast_MD,Transcriptome
CHSY1,0.10229983,Secretory,Krug_Breast_MD,Transcriptome
CHTOP,-0.081773184,Nucleus,Krug_Breast_MD,Transcriptome
CIAO1,-0.13377482,Cytosol,Krug_Breast_MD,Transcriptome
CIAPIN1,-0.08391159,Cytosol,Krug_Breast_MD,Transcriptome
CIB1,-0.11893289,Secretory,Krug_Breast_MD,Transcriptome
CIC,-0.061282024,Nucleus,Krug_Breast_MD,Transcriptome
CISD1,0.0797247,Mitochondria,Krug_Breast_MD,Transcriptome
CISD2,-0.14741257,Secretory,Krug_Breast_MD,Transcriptome
CKAP4,-0.21343726,Secretory,Krug_Breast_MD,Transcriptome
CKB,-0.10437854,Cytosol,Krug_Breast_MD,Transcriptome
CKS2,-0.05455777,Cytosol,Krug_Breast_MD,Transcriptome
CLCC1,0.106925204,Secretory,Krug_Breast_MD,Transcriptome
CLCN3,0.10601797,Secretory,Krug_Breast_MD,Transcriptome
CLCN7,-0.0925457,Secretory,Krug_Breast_MD,Transcriptome
CLIC1,-0.11462679,Cytosol,Krug_Breast_MD,Transcriptome
CLIC4,-0.044717923,Cytosol,Krug_Breast_MD,Transcriptome
CLIP1,-0.116307914,Cytosol,Krug_Breast_MD,Transcriptome
CLPB,0.089967825,Mitochondria,Krug_Breast_MD,Transcriptome
CLPTM1,-0.1396079,Secretory,Krug_Breast_MD,Transcriptome
CLPTM1L,-0.21153179,Secretory,Krug_Breast_MD,Transcriptome
CLUH,-0.10308355,Cytosol,Krug_Breast_MD,Transcriptome
CMAS,-0.045904107,Nucleus,Krug_Breast_MD,Transcriptome
CMBL,-0.109248176,Cytosol,Krug_Breast_MD,Transcriptome
CMC2,0.069769286,Mitochondria,Krug_Breast_MD,Transcriptome
CMPK1,-0.05492204,Cytosol,Krug_Breast_MD,Transcriptome
CMSS1,-0.06181993,Nucleus,Krug_Breast_MD,Transcriptome
CMTR2,-0.050597347,Cytosol,Krug_Breast_MD,Transcriptome
CNDP2,-0.111946926,Cytosol,Krug_Breast_MD,Transcriptome
CNN2,-0.060297184,Cytosol,Krug_Breast_MD,Transcriptome
CNNM3,0.02737158,Secretory,Krug_Breast_MD,Transcriptome
CNNM4,0.041936927,Secretory,Krug_Breast_MD,Transcriptome
CNOT4,-0.118938126,Cytosol,Krug_Breast_MD,Transcriptome
CNP,-0.21483189,Secretory,Krug_Breast_MD,Transcriptome
CNPY3,-0.11077107,Nucleus,Krug_Breast_MD,Transcriptome
CNST,0.083512306,Secretory,Krug_Breast_MD,Transcriptome
CNTRL,-0.09673602,Cytosol,Krug_Breast_MD,Transcriptome
COA3,0.036131494,Mitochondria,Krug_Breast_MD,Transcriptome
COA7,-0.067501284,Nucleus,Krug_Breast_MD,Transcriptome
COASY,-0.092298925,Cytosol,Krug_Breast_MD,Transcriptome
COG4,-0.084930085,Cytosol,Krug_Breast_MD,Transcriptome
COMMD4,-0.12334447,Cytosol,Krug_Breast_MD,Transcriptome
COMMD6,-0.13025168,Cytosol,Krug_Breast_MD,Transcriptome
COMTD1,0.08775583,Mitochondria,Krug_Breast_MD,Transcriptome
COPA,-0.05537362,Cytosol,Krug_Breast_MD,Transcriptome
COPB2,0.005379791,Cytosol,Krug_Breast_MD,Transcriptome
COPG1,-0.12750956,Cytosol,Krug_Breast_MD,Transcriptome
COPS4,-0.11853446,Cytosol,Krug_Breast_MD,Transcriptome
COPS7A,-0.12477689,Cytosol,Krug_Breast_MD,Transcriptome
COPZ1,-0.07632602,Cytosol,Krug_Breast_MD,Transcriptome
COQ3,-0.12633526,Secretory,Krug_Breast_MD,Transcriptome
COQ7,0.0072481497,Secretory,Krug_Breast_MD,Transcriptome
COQ9,0.080883466,Mitochondria,Krug_Breast_MD,Transcriptome
COX11,-0.04238625,Mitochondria,Krug_Breast_MD,Transcriptome
COX15,-0.027121931,Mitochondria,Krug_Breast_MD,Transcriptome
COX17,-0.103698365,Nucleus,Krug_Breast_MD,Transcriptome
COX20,-0.08310993,Mitochondria,Krug_Breast_MD,Transcriptome
COX4I1,0.08754715,Mitochondria,Krug_Breast_MD,Transcriptome
COX5B,0.11118527,Mitochondria,Krug_Breast_MD,Transcriptome
COX6B1,0.109759636,Mitochondria,Krug_Breast_MD,Transcriptome
COX6C,0.011831437,Mitochondria,Krug_Breast_MD,Transcriptome
COX7A2,0.06159781,Mitochondria,Krug_Breast_MD,Transcriptome
COX7A2L,0.05512888,Mitochondria,Krug_Breast_MD,Transcriptome
